,City          
25294,Miami         
25295,San Francisco 
25296,Seattle       
25297,Atlanta       
25298,New York      
25299,Atlanta       
25300,Atlanta       
25301,Dallas        
25302,Los Angeles   
25303,San Francisco 
25304,San Francisco 
25305,Dallas        
25306,Boston        
25307,Seattle       
25308,Los Angeles   
25309,Boston        
25310,San Francisco 
25311,Houston       
25312,Houston       
25313,New York      
25314,Los Angeles   
25315,New York      
25316,Seattle       
25317,Los Angeles   
25318,Boston        
25319,San Francisco 
25320,New York      
25321,Dallas        
25322,Boston        
25323,Miami         
25324,Boston        
25325,Miami         
25326,Atlanta       
25327,Seattle       
25328,Dallas        
25329,Boston        
25330,Houston       
25331,Miami         
25332,Los Angeles   
25333,Miami         
25334,Atlanta       
25335,Boston        
25336,Chicago       
25337,Miami         
25338,Boston        
25339,Miami         
25340,Atlanta       
25341,Houston       
25342,Chicago       
25343,Chicago       
25344,New York      
25345,Atlanta       
25346,Atlanta       
25347,San Francisco 
25348,Miami         
25349,Boston        
25350,Houston       
25351,Los Angeles   
25352,Boston        
25353,Boston        
25354,Houston       
25355,Boston        
25356,Los Angeles   
25357,New York      
25358,San Francisco 
25359,Boston        
25360,Boston        
25361,Chicago       
25362,New York      
25363,San Francisco 
25364,San Francisco 
25365,Boston        
25366,Seattle       
25367,Boston        
25368,Atlanta       
25369,Boston        
25370,Los Angeles   
25371,Seattle       
25372,San Francisco 
25373,Boston        
25374,Boston        
25375,Chicago       
25376,Atlanta       
25377,Houston       
25378,San Francisco 
25379,Houston       
25380,San Francisco 
25381,Los Angeles   
25382,Atlanta       
25383,Los Angeles   
25384,Dallas        
25385,Dallas        
25386,San Francisco 
25387,Chicago       
25388,San Francisco 
25389,San Francisco 
25390,San Francisco 
25391,Miami         
25392,Atlanta       
25393,Miami         
25394,Miami         
25395,Seattle       
25396,Atlanta       
25397,Atlanta       
25398,Dallas        
25399,San Francisco 
25400,Seattle       
25401,Dallas        
25402,Houston       
25403,Houston       
25404,Chicago       
25405,Atlanta       
25406,Seattle       
25407,Dallas        
25408,Chicago       
25409,Los Angeles   
25410,Miami         
25411,Houston       
25412,Boston        
25413,Chicago       
25414,Atlanta       
25415,Dallas        
25416,Los Angeles   
25417,Los Angeles   
25418,Chicago       
25419,Atlanta       
25420,Los Angeles   
25421,Dallas        
25422,Dallas        
25423,Miami         
25424,Los Angeles   
25425,Los Angeles   
25426,Atlanta       
25427,Houston       
25428,Dallas        
25429,Houston       
25430,Miami         
25431,New York      
25432,Boston        
25433,Miami         
25434,Atlanta       
25435,Seattle       
25436,New York      
25437,Atlanta       
25438,San Francisco 
25439,Houston       
25440,Dallas        
25441,San Francisco 
25442,Miami         
25443,Miami         
25444,Los Angeles   
25445,San Francisco 
25446,Seattle       
25447,New York      
25448,Atlanta       
25449,Houston       
25450,New York      
25451,Atlanta       
25452,Boston        
25453,New York      
25454,Dallas        
25455,Chicago       
25456,Seattle       
25457,Boston        
25458,San Francisco 
25459,New York      
25460,New York      
25461,Chicago       
25462,New York      
25463,Atlanta       
25464,Boston        
25465,Atlanta       
25466,Boston        
25467,Boston        
25468,New York      
25469,Chicago       
25470,Dallas        
25471,Chicago       
25472,New York      
25473,Atlanta       
25474,Houston       
25475,Houston       
25476,San Francisco 
25477,San Francisco 
25478,Atlanta       
25479,San Francisco 
25480,San Francisco 
25481,New York      
25482,Seattle       
25483,Chicago       
25484,Dallas        
25485,Houston       
25486,San Francisco 
25487,San Francisco 
25488,Seattle       
25489,Atlanta       
25490,Seattle       
25491,Seattle       
25492,Miami         
25493,Chicago       
25494,Houston       
25495,Boston        
25496,New York      
25497,Houston       
25498,Dallas        
25499,Dallas        
25500,Dallas        
25501,Chicago       
25502,Houston       
25503,Houston       
25504,Boston        
25505,Houston       
25506,San Francisco 
25507,Chicago       
25508,Atlanta       
25509,San Francisco 
25510,Miami         
25511,Boston        
25512,Los Angeles   
25513,Houston       
25514,Chicago       
25515,Atlanta       
25516,Dallas        
25517,Dallas        
25518,New York      
25519,Miami         
25520,San Francisco 
25521,Houston       
25522,Boston        
25523,New York      
25524,Atlanta       
25525,Miami         
25526,Los Angeles   
25527,Seattle       
25528,New York      
25529,Chicago       
25530,Atlanta       
25531,Miami         
25532,Dallas        
25533,New York      
25534,San Francisco 
25535,Chicago       
25536,Seattle       
25537,San Francisco 
25538,New York      
25539,Seattle       
25540,Miami         
25541,Miami         
25542,San Francisco 
25543,Miami         
25544,Dallas        
25545,Atlanta       
25546,Houston       
25547,Los Angeles   
25548,Chicago       
25549,Atlanta       
25550,Dallas        
25551,Seattle       
25552,Atlanta       
25553,Houston       
25554,Dallas        
25555,Dallas        
25556,Seattle       
25557,Miami         
25558,Miami         
25559,Dallas        
25560,Miami         
25561,New York      
25562,Miami         
25563,Miami         
25564,Los Angeles   
25565,Dallas        
25566,Chicago       
25567,Boston        
25568,San Francisco 
25569,Boston        
25570,Chicago       
25571,Houston       
25572,Miami         
25573,New York      
25574,New York      
25575,Los Angeles   
25576,Boston        
25577,San Francisco 
25578,Los Angeles   
25579,Los Angeles   
25580,Boston        
25581,Houston       
25582,Boston        
25583,Miami         
25584,Dallas        
25585,Miami         
25586,Boston        
25587,Seattle       
25588,Miami         
25589,Houston       
25590,Miami         
25591,Los Angeles   
25592,Atlanta       
25593,Atlanta       
25594,Miami         
25595,Boston        
25596,Atlanta       
25597,Atlanta       
25598,Miami         
25599,Dallas        
25600,Seattle       
25601,Seattle       
25602,New York      
25603,Chicago       
25604,San Francisco 
25605,Atlanta       
25606,Atlanta       
25607,Houston       
25608,Miami         
25609,Seattle       
25610,Seattle       
25611,Houston       
25612,Dallas        
25613,San Francisco 
25614,Chicago       
25615,Seattle       
25616,Dallas        
25617,Chicago       
25618,Los Angeles   
25619,Boston        
25620,Atlanta       
25621,Houston       
25622,Miami         
25623,Seattle       
25624,Miami         
25625,San Francisco 
25626,Dallas        
25627,Dallas        
25628,Miami         
25629,Boston        
25630,Atlanta       
25631,Dallas        
25632,Atlanta       
25633,Los Angeles   
25634,Boston        
25635,Houston       
25636,Dallas        
25637,Boston        
25638,San Francisco 
25639,Boston        
25640,New York      
25641,Dallas        
25642,Houston       
25643,Houston       
25644,Miami         
25645,Dallas        
25646,Chicago       
25647,Dallas        
25648,New York      
25649,Miami         
25650,New York      
25651,San Francisco 
25652,Chicago       
25653,Los Angeles   
25654,Chicago       
25655,Boston        
25656,Los Angeles   
25657,San Francisco 
25658,San Francisco 
25659,San Francisco 
25660,Houston       
25661,Dallas        
25662,Los Angeles   
25663,Chicago       
25664,Miami         
25665,Boston        
25666,Seattle       
25667,Chicago       
25668,Boston        
25669,Atlanta       
25670,Dallas        
25671,Miami         
25672,New York      
25673,Houston       
25674,Los Angeles   
25675,Seattle       
25676,Chicago       
25677,Seattle       
25678,Chicago       
25679,Miami         
25680,Atlanta       
25681,Houston       
25682,Los Angeles   
25683,San Francisco 
25684,Houston       
25685,Los Angeles   
25686,Chicago       
25687,Houston       
25688,Miami         
25689,Atlanta       
25690,San Francisco 
25691,Boston        
25692,San Francisco 
25693,Los Angeles   
25694,Seattle       
25695,Chicago       
25696,Dallas        
25697,Seattle       
25698,Dallas        
25699,Los Angeles   
25700,Los Angeles   
25701,Chicago       
25702,Boston        
25703,Boston        
25704,Atlanta       
25705,San Francisco 
25706,Houston       
25707,Dallas        
25708,Dallas        
25709,Chicago       
25710,New York      
25711,Los Angeles   
25712,Houston       
25713,Miami         
25714,Atlanta       
25715,Los Angeles   
25716,Seattle       
25717,Boston        
25718,Los Angeles   
25719,Los Angeles   
25720,San Francisco 
25721,Miami         
25722,Dallas        
25723,New York      
25724,Dallas        
25725,San Francisco 
25726,Chicago       
25727,Chicago       
25728,Chicago       
25729,Dallas        
25730,Chicago       
25731,Los Angeles   
25732,Miami         
25733,Houston       
25734,Los Angeles   
25735,Atlanta       
25736,San Francisco 
25737,Miami         
25738,Dallas        
25739,Houston       
25740,Los Angeles   
25741,Los Angeles   
25742,Houston       
25743,Chicago       
25744,Los Angeles   
25745,Dallas        
25746,Seattle       
25747,Boston        
25748,Boston        
25749,Houston       
25750,Atlanta       
25751,Seattle       
25752,Miami         
25753,Boston        
25754,Seattle       
25755,Los Angeles   
25756,Boston        
25757,Miami         
25758,Houston       
25759,Seattle       
25760,Miami         
25761,Houston       
25762,Atlanta       
25763,New York      
25764,Atlanta       
25765,Seattle       
25766,Dallas        
25767,Atlanta       
25768,Miami         
25769,Chicago       
25770,Miami         
25771,Miami         
25772,New York      
25773,Atlanta       
25774,Boston        
25775,Atlanta       
25776,Boston        
25777,Boston        
25778,Los Angeles   
25779,New York      
25780,Los Angeles   
25781,Houston       
25782,Dallas        
25783,New York      
25784,Atlanta       
25785,Seattle       
25786,Atlanta       
25787,Miami         
25788,San Francisco 
25789,Los Angeles   
25790,New York      
25791,Miami         
25792,Atlanta       
25793,San Francisco 
25794,Atlanta       
25795,Chicago       
25796,Chicago       
25797,San Francisco 
25798,Atlanta       
25799,Chicago       
25800,Houston       
25801,Boston        
25802,Seattle       
25803,Dallas        
25804,New York      
25805,Chicago       
25806,New York      
25807,Los Angeles   
25808,Dallas        
25809,Chicago       
25810,Miami         
25811,Atlanta       
25812,Boston        
25813,Los Angeles   
25814,Chicago       
25815,Chicago       
25816,Houston       
25817,Boston        
25818,Seattle       
25819,San Francisco 
25820,San Francisco 
25821,Houston       
25822,San Francisco 
25823,Boston        
25824,Seattle       
25825,Seattle       
25826,Seattle       
25827,Dallas        
25828,San Francisco 
25829,Seattle       
25830,New York      
25831,San Francisco 
25832,Los Angeles   
25833,Dallas        
25834,Atlanta       
25835,Seattle       
25836,Dallas        
25837,Miami         
25838,Chicago       
25839,New York      
25840,Chicago       
25841,Dallas        
25842,Dallas        
25843,Houston       
25844,Houston       
25845,Dallas        
25846,Atlanta       
25847,Houston       
25848,Los Angeles   
25849,Houston       
25850,New York      
25851,Boston        
25852,Boston        
25853,San Francisco 
25854,Los Angeles   
25855,Los Angeles   
25856,Chicago       
25857,San Francisco 
